field,modules,source_files,definition,formula_or_rule,unit,how_to_read,does_not_mean,unknown_rule
q05_direct_evidence_n,Estabilidade e sensibilidade,stability_sensitivity_1000km2.csv | stability_sensitivity_100km2.csv | stability_sensitivity_150km2.csv | stability_sensitivity_250km2.csv | stability_sensitivity_500km2.csv,Contagem associada a q05 direct evidence n no universo explicitado pelo produto V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,n,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
q05_origin_exact_pct,Estabilidade e sensibilidade,stability_sensitivity_1000km2.csv | stability_sensitivity_100km2.csv | stability_sensitivity_150km2.csv | stability_sensitivity_250km2.csv | stability_sensitivity_500km2.csv,"Percentual associado a q05 origin exact pct, com denominador explícito no produto V2.5.",Concordância exata entre estados documentais no suporte fixo de 5 km.,%,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
q05_top_blocking_requirements,Estabilidade e sensibilidade,stability_sensitivity_1000km2.csv | stability_sensitivity_100km2.csv | stability_sensitivity_150km2.csv | stability_sensitivity_250km2.csv | stability_sensitivity_500km2.csv,Valor auditável de q05 top blocking requirements no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
question_code,Estabilidade e sensibilidade,blocker_requirement_summary.csv | cell_stability_sensitivity_long.csv | cross_scale_pairwise.csv | cross_scale_question_summary.csv | origin_pairwise.csv | origin_scale_question_counts.csv | origin_scale_question_summary.csv | support_question_cross_scale.csv | support_requirement_persistence.csv | support_scale_question_long.csv,Código controlado de question code usado para rastrear a regra V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
question_name,Estabilidade e sensibilidade,cell_stability_sensitivity_long.csv,Valor auditável de question name no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
requirement_code,Estabilidade e sensibilidade,blocker_requirement_summary.csv | support_requirement_persistence.csv,Código controlado de requirement code usado para rastrear a regra V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
requirement_name,Estabilidade e sensibilidade,blocker_requirement_summary.csv | support_requirement_persistence.csv,Valor auditável de requirement name no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
scale_a_km2,Estabilidade e sensibilidade,cross_scale_pairwise.csv,Valor auditável de scale a km2 no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
scale_b_km2,Estabilidade e sensibilidade,cross_scale_pairwise.csv,Valor auditável de scale b km2 no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
scale_km2,Estabilidade e sensibilidade,cell_stability_sensitivity_long.csv | hydro_context_scale_summary.csv | origin_pairwise.csv | origin_scale_question_counts.csv | origin_scale_question_summary.csv | stability_sensitivity_1000km2.csv | stability_sensitivity_100km2.csv | stability_sensitivity_150km2.csv | stability_sensitivity_250km2.csv | stability_sensitivity_500km2.csv | support_scale_question_long.csv,Valor auditável de scale km2 no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,n,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
scale_selection_allowed,Estabilidade e sensibilidade,support_question_cross_scale.csv,Valor auditável de scale selection allowed no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
score_used,Estabilidade e sensibilidade,stability_sensitivity_1000km2.csv | stability_sensitivity_100km2.csv | stability_sensitivity_150km2.csv | stability_sensitivity_250km2.csv | stability_sensitivity_500km2.csv | support_question_cross_scale.csv | support_scale_question_long.csv,Indicador lógico associado a score used nas regras da V2.5.,FALSE em toda a V2.5.,booleano,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
spearman_state_code,Estabilidade e sensibilidade,cross_scale_pairwise.csv | origin_pairwise.csv,Estado categórico de spearman state code nas regras documentais da V2.5.,Correlação ordinal de Spearman entre códigos de estado no mesmo suporte fixo.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_changes_across_scales_n,Estabilidade e sensibilidade,support_question_cross_scale.csv,Contagem associada a state changes across scales n no universo explicitado pelo produto V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,n,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_code,Estabilidade e sensibilidade,support_scale_question_long.csv,Estado categórico de state code nas regras documentais da V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,n,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_code_1000km2,Estabilidade e sensibilidade,support_question_cross_scale.csv,Estado categórico de state code 1000km2 nas regras documentais da V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_code_100km2,Estabilidade e sensibilidade,support_question_cross_scale.csv,Estado categórico de state code 100km2 nas regras documentais da V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_code_150km2,Estabilidade e sensibilidade,support_question_cross_scale.csv,Estado categórico de state code 150km2 nas regras documentais da V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_code_250km2,Estabilidade e sensibilidade,support_question_cross_scale.csv,Estado categórico de state code 250km2 nas regras documentais da V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_code_500km2,Estabilidade e sensibilidade,support_question_cross_scale.csv,Estado categórico de state code 500km2 nas regras documentais da V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_direct_present_n,Estabilidade e sensibilidade,origin_scale_question_counts.csv,Contagem associada a state direct present n no universo explicitado pelo produto V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,n,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_direct_present_pct,Estabilidade e sensibilidade,origin_scale_question_counts.csv,"Percentual associado a state direct present pct, com denominador explícito no produto V2.5.",Calculado diretamente no universo e denominador declarados no arquivo de origem.,%,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_label,Estabilidade e sensibilidade,support_scale_question_long.csv,Estado categórico de state label nas regras documentais da V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_no_wells_n,Estabilidade e sensibilidade,origin_scale_question_counts.csv,Contagem associada a state no wells n no universo explicitado pelo produto V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,n,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_no_wells_pct,Estabilidade e sensibilidade,origin_scale_question_counts.csv,"Percentual associado a state no wells pct, com denominador explícito no produto V2.5.",Calculado diretamente no universo e denominador declarados no arquivo de origem.,%,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_wells_without_direct_n,Estabilidade e sensibilidade,origin_scale_question_counts.csv,Contagem associada a state wells without direct n no universo explicitado pelo produto V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,n,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
state_wells_without_direct_pct,Estabilidade e sensibilidade,origin_scale_question_counts.csv,"Percentual associado a state wells without direct pct, com denominador explícito no produto V2.5.",Calculado diretamente no universo e denominador declarados no arquivo de origem.,%,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
support_id,Estabilidade e sensibilidade,support_question_cross_scale.csv | support_requirement_persistence.csv | support_scale_question_long.csv,Valor auditável de support id no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
support_points_n,Estabilidade e sensibilidade,cell_stability_sensitivity_long.csv | cross_scale_pairwise.csv | cross_scale_question_summary.csv | origin_pairwise.csv | origin_scale_question_counts.csv | origin_scale_question_summary.csv | stability_sensitivity_1000km2.csv | stability_sensitivity_100km2.csv | stability_sensitivity_150km2.csv | stability_sensitivity_250km2.csv | stability_sensitivity_500km2.csv,Contagem associada a support points n no universo explicitado pelo produto V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,n,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
surface_point_proxy_used,Estabilidade e sensibilidade,hydro_context_scale_summary.csv,Indicador lógico associado a surface point proxy used nas regras da V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,booleano,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
top_blocking_requirements,Estabilidade e sensibilidade,cell_stability_sensitivity_long.csv,Valor auditável de top blocking requirements no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
unknown_is_zero,Estabilidade e sensibilidade,support_requirement_persistence.csv,Valor auditável de unknown is zero no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
variant,Estabilidade e sensibilidade,stability_sensitivity_1000km2.csv | stability_sensitivity_100km2.csv | stability_sensitivity_150km2.csv | stability_sensitivity_250km2.csv | stability_sensitivity_500km2.csv,Valor auditável de variant no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
vertical_structure_inferred,Estabilidade e sensibilidade,hydro_context_scale_summary.csv,Valor auditável de vertical structure inferred no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
weight_used,Estabilidade e sensibilidade,stability_sensitivity_1000km2.csv | stability_sensitivity_100km2.csv | stability_sensitivity_150km2.csv | stability_sensitivity_250km2.csv | stability_sensitivity_500km2.csv | support_question_cross_scale.csv | support_scale_question_long.csv,Indicador lógico associado a weight used nas regras da V2.5.,FALSE em toda a V2.5.,booleano,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
wells_n,Estabilidade e sensibilidade,blocker_requirement_summary.csv,Contagem associada a wells n no universo explicitado pelo produto V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,n,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
x_5880,Estabilidade e sensibilidade,support_question_cross_scale.csv | support_requirement_persistence.csv | support_scale_question_long.csv,Valor auditável de x 5880 no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
y_5880,Estabilidade e sensibilidade,support_question_cross_scale.csv | support_requirement_persistence.csv | support_scale_question_long.csv,Valor auditável de y 5880 no módulo V2.5.,Calculado diretamente no universo e denominador declarados no arquivo de origem.,texto,"Ler com a pergunta, a escala, a origem, o suporte e o denominador explícitos.","Não é potencial, prioridade, representatividade territorial, peso ou score.","Sem escala observável ou suporte classificado, permanece UNKNOWN e não é convertido em zero."
