well_id,dataset,field,value,flag_type,severity,reason,automatic_correction
3500027213,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027213,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027214,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027214,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027215,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027215,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027216,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027216,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027217,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027217,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027218,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027218,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027219,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027219,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027220,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027220,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027221,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027221,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027222,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027222,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027223,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027223,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027224,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027224,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027225,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027225,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027226,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027226,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027227,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027227,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027228,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027228,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027229,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027229,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027230,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027230,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027231,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027231,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027232,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027232,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027233,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027233,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027234,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027234,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027235,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027235,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027236,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027236,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027237,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027237,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027238,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027238,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027239,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027239,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027240,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027240,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027241,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027241,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027242,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027242,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027243,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027243,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027244,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027244,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027245,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027245,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027246,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027246,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027247,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027248,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027248,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027249,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027249,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027250,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027250,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027250,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027251,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027251,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027252,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027252,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027252,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027253,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027253,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027253,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027254,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027254,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027254,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027255,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027255,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027255,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027256,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027256,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027256,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027257,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027257,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027257,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027258,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027258,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027258,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027259,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027259,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027260,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027260,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027260,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027261,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027261,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027261,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027262,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027262,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027262,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027263,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027263,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027263,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027264,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027264,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027264,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027265,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027265,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027265,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027266,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027266,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027266,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027267,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027267,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027268,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027268,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027268,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027269,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027269,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027270,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027270,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027270,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027271,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027271,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027271,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027272,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027272,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027273,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027273,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027274,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027274,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027275,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027275,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027276,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027276,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027277,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027277,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027278,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027278,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027279,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027279,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027280,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027280,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027281,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027281,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027282,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027282,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027283,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027283,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027284,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027284,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027285,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027285,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027286,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500027286,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500027287,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
