well_id,municipality,siagas_aquifer,sgb2024_unit_aflorante,sgb2024_unit_subjacente,comparison_status,comparison_reason,source,evidence_code,latitude,longitude
3500045413,Sidrolândia,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.246110999999928,-54.603610999999944
3500045259,São Gabriel do Oeste,,Formação Botucatu,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.25194399999998,-54.32805599999995
3500045249,Ponta Porã,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.24333299999995,-55.13749999999993
3500045559,Dourados,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.19972199999995,-54.83416699999998
3500045434,Sidrolândia,,Grupo Caiuá,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.22055599999993,-54.57638899999995
3500045591,Dourados,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.12527799999998,-55.184721999999965
3500045217,Jaraguari,,Grupo Caiuá,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.30305599999997,-54.204166999999984
3500045557,Dourados,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.19333299999994,-54.71138899999994
3500045494,São Gabriel do Oeste,,Grupo Bauru,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.394999999999982,-54.568055999999956
3500045130,Sidrolândia,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.24166699999995,-54.67083299999996
3500045445,Sidrolândia,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.921666999999957,-54.85888899999998
3500045489,São Gabriel do Oeste,,Grupo Bauru,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.28555599999993,-54.612777999999935
3500045350,São Gabriel do Oeste,,Grupo Bauru,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.27472199999994,-54.56666699999994
3500045325,Terenos,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.400832999999977,-55.019721999999945
3500045322,Dourados,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.13555599999995,-54.24055599999997
3500045428,São Gabriel do Oeste,,Grupo Bauru,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.37999999999994,-54.60527799999994
3500045598,Terenos,,Formação Botucatu,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.44249999999994,-55.08499999999998
3500071763,Corumbá,Não definido,Embasamento Indiferenciado,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.219443999999953,-57.558888999999965
3500070985,Caracol,Não definido,Embasamento Indiferenciado,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.99854199999993,-57.066138999999964
3500045614,Selvíria,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.364999999999952,-51.41722199999998
3500071595,Rio Verde de Mato Grosso,,Formação Ponta Grossa,Formação Furnas,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.93428599999993,-54.83309699999995
3500023128,Água Clara,,Grupo Caiuá,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.444721999999956,-52.87055499999997
3500023181,Anaurilândia,,Grupo Caiuá,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.184443999999928,-52.71249999999998
3500045642,Novo Horizonte do Sul,,Depósitos aluvionares,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.64972199999994,-53.56361099999998
3500023127,Água Clara,,Grupo Caiuá,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.444999999999936,-52.87972199999996
3500045552,Campo Grande,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.93111099999993,-54.49138899999997
3500023135,Ponta Porã,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.59694399999995,-55.36999999999995
3500071805,Ribas do Rio Pardo,,Grupo Caiuá,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.421416999999963,-53.87280599999997
3500070095,Paranaíba,,Grupo Bauru,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.67906499999998,-51.194901999999956
3500067279,Coxim,Ponta grossa,Formação Aquidauana,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.431388999999967,-54.57555599999995
3500073525,Itaquiraí,,Grupo Caiuá,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.463349999999934,-54.17258899999996
3500073542,Bonito,,Grupo Cuiaba,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.140499999999975,-56.45089999999993
3500073176,Bela Vista,,Formação Aquidauana,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.990488999999968,-56.24649999999997
3500045710,Três Lagoas,,Grupo Caiuá,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.985277999999937,-51.82555599999995
3500072561,Campo Grande,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.435832999999946,-54.62277799999998
3500072804,Corumbá,,Grupo Corumbá,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.043188999999927,-57.63719999999995
3500072484,Bonito,,Embasamento Indiferenciado,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.127666999999974,-56.501285999999936
3500073357,Bodoquena,,Grupo Cuiaba,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.44624399999998,-56.76914999999997
3500073195,Campo Grande,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.467221999999936,-54.53694399999995
3500073053,Terenos,,Formação Aquidauana,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.282555999999943,-55.26599999999996
3500073080,Batayporã,,Grupo Caiuá,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.28383299999996,-53.28333299999997
3500073520,Ladário,,Formação Pantanal,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.198313999999982,-57.52074699999997
3500073478,Itaquiraí,,Grupo Caiuá,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.33994699999994,-54.15069699999998
3500072034,Corumbá,,Embasamento Indiferenciado,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.22277799999995,-57.559999999999945
3500073136,Sidrolândia,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.07774399999994,-54.985810999999956
3500072480,Dourados,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.213971999999956,-54.83619399999998
3500073555,Campo Grande,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.47806099999997,-54.730560999999966
3500072478,Dourados,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.21352799999994,-54.75319399999995
3500067498,Bandeirantes,,Formação Serra Geral,Formação Botucatu,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.91749999999996,-54.35416699999996
3500072398,Aquidauana,,Formação Aquidauana,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.455971999999974,-55.786193999999966
3500073596,Anaurilândia,Bauru,Depósitos aluvionares,,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.273796999999945,-52.79232499999995
3500073604,Glória de Dourados,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.524446999999952,-54.11667799999998
3500073607,Naviraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.044321999999966,-54.190155999999945
3500073610,Chapadão do Sul,Bauru,Formação Cachoeirinha,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.732391999999948,-52.51524999999998
3500073624,Água Clara,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.44712499999997,-52.86484999999993
3500073668,Campo Grande,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.46878899999996,-54.52604999999994
3500073681,Brasilândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.214774999999975,-51.986921999999936
3500073689,Água Clara,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.43688899999995,-52.859527999999955
3500073715,Mundo Novo,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.96583099999998,-54.224113999999986
3500073727,Glória de Dourados,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.37749999999994,-54.21083299999998
3500073726,Ivinhema,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.306610999999975,-53.76627799999994
3500073756,Caarapó,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.529721999999936,-54.536388999999986
3500073842,Mundo Novo,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.904560999999944,-54.302138999999954
3500073874,Ivinhema,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.29249999999996,-53.93749999999994
3500073882,Glória de Dourados,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.451082999999983,-54.290332999999976
3500073885,Jateí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.47355299999998,-54.31711699999994
3500073899,Bataguassu,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.681982999999946,-52.25599999999997
3500073943,Campo Grande,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.46142199999997,-54.55086099999994
3500073005,Nova Andradina,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.265049999999974,-53.34304399999996
3500072989,Brasilândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.44769199999996,-52.15705799999995
3500072987,Brasilândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.44745299999994,-52.12971699999997
3500072842,Camapuã,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.414049999999975,-53.619824999999935
3500072779,Novo Horizonte do Sul,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.62555599999996,-53.90835599999997
3500072763,Aparecida do Taboado,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.188571999999965,-51.07972499999994
3500072729,Brasilândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.734999999999957,-52.66555599999998
3500072719,Costa Rica,Serra geral,Formação Cachoeirinha,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.277138999999977,-53.22951899999998
3500072661,Brasilândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.48278899999997,-52.14444699999996
3500072657,Nova Andradina,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.300674999999956,-53.36085299999996
3500072652,Campo Grande,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.39291099999997,-54.553732999999966
3500072645,Naviraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.995416999999975,-54.368082999999956
3500072622,Três Lagoas,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.800513999999964,-51.73420799999997
3500072547,Naviraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.000332999999955,-54.37052799999998
3500072524,São Gabriel do Oeste,Serra geral,Grupo Bauru,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.55597199999994,-54.48586099999994
3500072517,Paranaíba,Serra geral,Grupo Bauru,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.698902999999973,-51.17941899999994
3500072303,Água Clara,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.435932999999977,-52.84305599999993
3500072266,Três Lagoas,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.797777999999937,-51.87722199999996
3500073035,Brasilândia,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.465960999999936,-52.208238999999935
3500073085,Costa Rica,Bauru,Formação Cachoeirinha,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-18.34527799999995,-52.932777999999985
3500073091,Bataguassu,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.748505999999963,-52.469041999999945
3500073148,Nova Andradina,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.282902999999976,-53.38323099999997
3500073147,Bataguassu,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-21.74636099999998,-52.46644399999997
3500073174,Caarapó,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-22.612657999999954,-54.81468899999999
3500073215,Itaquiraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.36918899999995,-54.210838999999964
3500073214,Três Lagoas,Bauru,Formação Serra Geral,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-20.76709399999993,-51.67634199999998
3500073210,Bandeirantes,Serra geral,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-19.650832999999977,-54.30555599999997
3500073196,Itaquiraí,Bauru,Grupo Caiuá,Formação Botucatu,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",AUDITORIA_HIDROESTRATIGRAFICA_V1,E12,-23.583221999999978,-54.19730599999997
